FID,EndStationID,BUS_DIST,METRO_DIST,RAIL_DIST,CAZ_DIST,RetailCoverS,RetailRatio,ResCoverS,ResidentRatio,ParkCoverS,ParkRatio,CommerCoverS,CommerRatio,MetroCommu,BusCommute,Deprivatio,AllusualRe,JobDensity,StudentRat,Deprivatio,NoCar,OfficeWork,MetroCommu,BusCommute,CarorVanCo,CycleCommu,RoadDen,POPDEN,counts,count_ratio
583,78,192.9313986,539.1522508,527.8804801,1832.022264,9152.44043,0.002597461,308682.375,0.011894744,15234.1377,0.001310993,35927.89063,0.008147956,0.171641791,0.11194299,0.17569546,1456,0.803636364,0.085454545,0.017569546,0.770710059,0.184065934,0.171641791,0.111940299,0.093283582,0.123134328,0.002729105,0.015687322,10345,0.001222424
359,79,85.70322216,73.77353023,90.83407585,1872.998921,9504.950195,0.002697503,2230.781982,8.59608E-05,36428.98828,0.003134943,10650.23535,0.002415328,0.21526316,0.13325815,0.55986219,2019,0.764089122,0.123197903,0.055986219,0.835355286,0.197622585,0.210526316,0.130325815,0.05764411,0.105263158,0.015754619,0.004144586,5590,0.000660546
51,80,204.5839199,394.8873845,411.1512878,3754.316938,13099.5,0.003717636,93656.96875,0.003608971,38215.44141,0.003288678,113724.5469,0.025791177,0.1787361,0.17148144,0.47774159,2051,0.809683927,0.087424344,0.047774159,0.73827699,0.27011214,0.178700361,0.171480144,0.115523466,0.128158845,0.001560764,0.013385359,9883,0.001167832
95,81,182.3301189,421.6741929,429.1613596,5851.585594,25594.09961,0.007263602,34013.21875,0.001310663,106459.1172,0.009161474,30841.47852,0.006994427,0.2327128,0.8878547,0.27724665,1859,0.776569038,0.105439331,0.027724665,0.745940783,0.230231307,0.203271028,0.088785047,0.119158879,0.051401869,0.074904216,0.0070669,8908,0.00105262
315,82,69.41106068,391.6382308,425.4768418,2216.672216,41698.30078,0.011833971,310273.4688,0.011956055,181089.9531,0.015583924,1247.081177,0.000282821,0.21526316,0.13325815,0.55986219,2019,0.764089122,0.123197903,0.055986219,0.835355286,0.197622585,0.210526316,0.130325815,0.05764411,0.105263158,0.013687616,0.004144586,7016,0.000829051
167,83,85.40847091,181.4922271,211.7741967,2960.283196,24891.19922,0.007064119,410112.1563,0.015803231,12366.98535,0.001064257,3305.831299,0.000749717,0.2295694,0.9886124,0.3486558,1685,0.733113674,0.118616145,0.034860558,0.828514457,0.248071217,0.220095694,0.098086124,0.086124402,0.064593301,0.00768237,0.005260567,22512,0.002660147
500,84,243.8641129,249.3142142,244.760673,3424.423403,11083.2002,0.003145411,355533.9063,0.013700117,41644.90625,0.003583805,4873.721191,0.001105294,0.186379928,0.39426523,0.45613,1392,0.722580645,0.134562212,0.004561003,0.829157175,0.200431034,0.186379928,0.039426523,0.039426523,0.139784946,0.039949859,0.002177214,6616,0.000781784
63,85,25.50871757,770.6464452,654.1536378,2956.484638,71230.60156,0.020215234,58733.51953,0.002263233,31796.99609,0.002736331,390541.2188,0.088569423,0.24215263,0.126315789,0.2191811,1511,0.800497203,0.111870727,0.021091811,0.753731343,0.25148908,0.242105263,0.126315789,0.076315789,0.134210526,0.111023531,0.012461034,14465,0.001709267
249,86,77.11770227,697.4553161,657.5516767,755.007481,65280.39844,0.018526567,181409.8438,0.006990433,50416.91016,0.004338691,1581.563843,0.000358677,0.17766178,0.239382239,0.56,1713,0.725413061,0.118017309,0.056,0.698391421,0.302393462,0.177606178,0.239382239,0.137065637,0.086872587,0.036671259,0.017494059,4857,0.000573931
223,88,72.67482488,259.8859557,274.8901412,2388.871646,153144,0.043462244,97351.46094,0.003751334,149569.8594,0.012871423,185784.5,0.042133391,0.125984252,0.6367454,0.2439244,1423,0.740384615,0.165865385,0.024390244,0.804537522,0.267744202,0.125984252,0.060367454,0.044619423,0.062992126,0.019468911,0.007273141,14765,0.001744717
370,89,353.8805618,346.6946818,359.3847768,5095.610864,39747.30078,0.011280278,236044.3438,0.009095715,34177.83984,0.002941217,10601.87695,0.002404361,0.1734145,0.132947977,0.35714286,1123,0.79047619,0.096428571,0.035714286,0.858851675,0.154051647,0.173410405,0.132947977,0.098265896,0.098265896,0.017984222,0.008847805,8898,0.001051439
28,90,56.64464552,139.6372339,138.1068196,1379.628896,12600.59961,0.003576048,359101.9063,0.013837606,7693.188965,0.000662047,190076.0469,0.043106656,0.23711342,0.175257732,0.62763,1662,0.769372694,0.095940959,0.060270603,0.779411765,0.23345367,0.237113402,0.175257732,0.121134021,0.095360825,0.038944428,0.010632204,8537,0.001008781
75,91,94.74279009,584.0875556,587.713311,7525.808331,43378.89844,0.012310925,250729.7969,0.009661603,41740.70703,0.003592049,6496.797852,0.001473385,0.14562249,0.33212851,0.5118617,1708,0.846864366,0.068546427,0.051186017,0.69875,0.291569087,0.140562249,0.303212851,0.134538153,0.098393574,0.00055173,0.01814811,9276,0.001096105
617,92,76.13969438,329.4386917,446.1468004,3277.666086,20815.90039,0.005907549,322598.5313,0.012430988,50795.56641,0.004371277,36386.42578,0.008251945,0.196759259,0.2662374,0.8115942,1545,0.721311475,0.122622951,0.08115942,0.739130435,0.27961165,0.196759259,0.266203704,0.127314815,0.113425926,0.014451294,0.01256185,8675,0.001025088
601,93,60.98328852,280.5923586,297.8359141,2698.221599,7835.089844,0.002223597,457829.8438,0.017641981,20177.20117,0.001736375,6925.631836,0.001570639,0.165217391,0.243478261,0.114925373,1674,0.883018868,0.070188679,0.114925373,0.6875,0.27479092,0.165217391,0.243478261,0.167391304,0.052173913,0.028696173,0.022888461,5292,0.000625333
69,94,121.203733,868.4595647,871.0435618,1495.789923,140261,0.039806051,152595.3906,0.005880099,28476.56055,0.002450586,1939.101929,0.000439762,0.161793372,0.251461988,0.2286923,1986,0.736725664,0.098820059,0.022869023,0.719626168,0.258308157,0.161793372,0.251461988,0.113060429,0.116959064,0.008657672,0.020692337,13820,0.00163305
366,95,6.229661699,75.84936956,120.8414499,2605.591543,52146.19922,0.014799083,107563.6016,0.004144848,32244.43164,0.002774835,14246.71094,0.00323096,0.15625,0.53571429,0.3579952,1484,0.910766962,0.061946903,0.003579952,0.65988024,0.150943396,0.15625,0.053571429,0.080357143,0.107142857,0.07038919,0.011131049,13096,0.001547498
146,96,117.8333436,853.0988817,210.3105516,2562.304037,29701.5,0.008429281,400357.8125,0.015427358,30453.39258,0.002620705,52981.12891,0.012015398,0.18678861,0.1424563,0.16415869,1449,0.780285583,0.088438508,0.016415869,0.82739726,0.218081435,0.186708861,0.142405063,0.066455696,0.136075949,0.035236354,0.010868863,8344,0.000985975
200,97,331.0408833,678.5395519,378.0225381,5788.666581,1351.310059,0.000383502,492759.125,0.018987943,20772.82813,0.001787632,77358.64063,0.017543885,0.22613653,0.85427136,0.754674,1397,0.778960551,0.102692549,0.007054674,0.37699115,0.142448103,0.226130653,0.085427136,0.185929648,0.095477387,0.025204123,0.00889999,12439,0.001469863
395,98,30.91526358,101.3525431,94.01845357,5285.041484,114437,0.032477203,272015.7813,0.010481836,109980.2031,0.009464485,26223.35547,0.005947099,0.125326371,0.18537859,0.3663221,1544,0.731188972,0.128661689,0.036603221,0.637426901,0.248056995,0.125326371,0.18537859,0.117493473,0.091383812,0.001147472,0.003197859,13449,0.001589211
107,99,122.2145399,112.9490812,127.1014023,1831.919382,1433.469971,0.000406819,111499.4609,0.004296512,424387.7188,0.036521221,437824.0625,0.099292527,0.186619718,0.13382817,0.6677796,1220,0.329747621,0.635084816,0.006677796,0.660033167,0.232786885,0.186619718,0.133802817,0.080985915,0.112676056,0.049561868,0.009874397,22560,0.002665819
592,100,18.26734141,480.4406891,510.3630412,1913.959168,13853.09961,0.003931508,424001.1875,0.01633843,52508.21094,0.00451866,10889.10742,0.002469501,,,,,,,,,,,,,,0.02021137,,9673,0.001143017
207,101,129.1846016,93.87822365,162.8629431,3070.32097,58677,0.016652524,420911.8438,0.016219386,59565.85156,0.005126015,257792.8906,0.058463912,0.244444444,0.69444444,0.345221,1613,0.762105263,0.109473684,0.003405221,0.834474886,0.223186609,0.244444444,0.069444444,0.044444444,0.058333333,0.021062526,0.000972568,25506,0.003013935
695,102,108.0160517,116.5641508,119.6440804,4143.237904,27164.80078,0.007709366,431839.3438,0.016640465,17759.95313,0.001528355,172295.6719,0.039074309,0.244444444,0.69444444,0.345221,1613,0.762105263,0.109473684,0.003405221,0.834474886,0.223186609,0.244444444,0.069444444,0.044444444,0.058333333,0.029578358,0.000972568,13438,0.001587911
323,103,134.2320225,414.5255086,493.0338979,3496.532906,62178.89844,0.017646362,253803.4063,0.009780042,42888.38672,0.003690814,31119.19727,0.00705741,0.26183744,0.157635468,0.1634348,1227,0.877435065,0.070616883,0.016304348,0.485454545,0.165444173,0.261083744,0.157635468,0.236453202,0.064039409,0.008267939,0.008134209,5102,0.000602882
131,104,47.85707585,175.3001088,36.14934018,1679.845509,11263.2002,0.003196495,120580.0469,0.004646423,252275.4688,0.021709884,61908.06641,0.014039905,0.244444444,0.69444444,0.345221,1613,0.762105263,0.109473684,0.003405221,0.834474886,0.223186609,0.244444444,0.069444444,0.044444444,0.058333333,0.271015365,0.000972568,21454,0.002535127
469,105,4.675317399,415.2025376,384.1154775,1946.761737,40501.5,0.01149432,281196.375,0.0108356,347440.7188,0.029899449,9459.263672,0.002145232,0.28839895,0.17611549,0.31111111,1749,0.833922261,0.065724382,0.031111111,0.72080089,0.217838765,0.280839895,0.107611549,0.097112861,0.11023622,0.020793437,0.014980352,9975,0.001178703
466,106,91.71009873,109.1686484,107.8253177,5942.95479,38897.19922,0.011039019,307142.9063,0.011835422,159907.5938,0.01376105,0.148650199,3.37118E-08,,,,,,,,,,,,,,0.007202697,,8375,0.000989638
398,107,229.1522347,582.0137544,605.7444298,4437.084737,78652.70313,0.022321625,319776.5,0.012322244,33130.64844,0.0028511,4061.290527,0.000921045,0.16849153,0.194748359,0.55555556,2044,0.8988006,0.050974513,0.055555556,0.752453653,0.223581213,0.168490153,0.194748359,0.094091904,0.076586433,0.046350267,0.014862505,16252,0.001920429
579,108,62.83582367,154.4701674,215.5671168,7366.636783,15275.40039,0.004335156,517974.7813,0.019959602,56957.11328,0.004901516,42286.87891,0.009590088,0.223684211,0.177631579,0.1822518,1309,0.657859079,0.214769648,0.108225108,0.794202899,0.23223835,0.223684211,0.177631579,0.101973684,0.075657895,0.006642017,0.018932942,13263,0.001567232
202,109,90.00149755,121.4638255,123.2724144,169.3722072,13891.90039,0.003942519,433176.8125,0.016692003,15750.27148,0.001355409,4613.807129,0.001046349,0.173728814,0.65677966,0.47533632,2008,0.860692103,0.094942325,0.047533632,0.805183199,0.235059761,0.173728814,0.065677966,0.063559322,0.044491525,0.021082497,0.006820891,34003,0.004017989
651,110,285.8383011,205.6687242,282.0891363,4756.513291,55457.10156,0.015738717,323809.5,0.012477651,25440,0.002189271,32319.19141,0.007329552,0.23895238,0.18315183,0.17699115,1701,0.789909016,0.109181141,0.017699115,0.568726356,0.160493827,0.238095238,0.183150183,0.186813187,0.06959707,0.005962948,0.008987716,7781,0.000919447
14,111,122.2500616,180.9992672,386.1935718,2534.709228,36597.5,0.010386365,35743.04297,0.00137732,44588.05469,0.003837081,44392.00391,0.010067501,,,,,,,,,,,,,,0.005502027,,31522,0.00372482
90,112,82.18530903,114.3827139,131.5489508,2147.439132,7907.069824,0.002244025,390684.4688,0.015054606,36186.81641,0.003114102,2249.666748,0.000510194,0.186379928,0.39426523,0.45613,1392,0.722580645,0.134562212,0.004561003,0.829157175,0.200431034,0.186379928,0.039426523,0.039426523,0.139784946,0.004090332,0.002177214,4092,0.000483534
701,113,181.3040832,655.6785205,217.9465079,3420.840917,1392.02002,0.000395055,287419.0938,0.011075386,7928.4375,0.000682292,139748.4063,0.031693033,0.336787565,0.93264249,0.1451956,1047,0.856010568,0.065389696,0.014519056,0.655797101,0.184336199,0.336787565,0.093264249,0.134715026,0.062176166,0.007663397,0.014190542,7734,0.000913894
97,114,112.6259335,215.9648184,264.7056518,1787.271227,6318.209961,0.001793107,25460.55859,0.000981095,2142.054199,0.000184337,54304.3125,0.012315478,0.32325581,0.5387597,0.1512484,1542,0.366185897,0.508814103,0.010512484,0.670619236,0.167315175,0.302325581,0.050387597,0.112403101,0.034883721,0.001293147,0.001362672,16994,0.002008108
406,115,67.44780643,138.7943723,151.3677095,3109.997963,127999,0.036326097,327473.625,0.012618844,66689.625,0.00573906,2996.974609,0.000679673,0.265753425,0.82191781,0.16372796,1564,0.78253012,0.126506024,0.016372796,0.816455696,0.233375959,0.265753425,0.082191781,0.079452055,0.071232877,0.003216587,0.011701109,20575,0.00243126
10,116,21.54593783,67.12308215,80.99286736,5253.757074,43162.60156,0.01224954,4174.997559,0.000160879,52257.76953,0.004497108,40246.10938,0.009127269,,,,,,,,,,,,,,0.010969185,,33721,0.003984666
173,117,261.0564481,696.1890671,703.0918238,6957.895509,54862.10156,0.015569856,430931.0625,0.016605465,41004.09766,0.003528659,46953.42578,0.010648397,0.171597633,0.25443787,0.55624227,1804,0.899550225,0.061469265,0.055624227,0.682656827,0.281042129,0.171597633,0.25443787,0.136094675,0.106508876,0.005983568,0.012267566,10364,0.00122467
8,118,142.2914766,357.07379,389.1473418,6646.372395,33826.19922,0.00959987,43305.63672,0.001668736,3317.93042,0.000285529,144.1650848,3.26947E-05,0.15596333,0.14373887,0.548719,1450,0.63671875,0.124023438,0.050408719,0.686141304,0.225517241,0.155963303,0.143730887,0.113149847,0.076452599,0.006993304,0.013565131,6664,0.000787456
130,119,92.00990151,202.823037,226.6419666,5337.300809,55817.60156,0.015841027,11367.90723,0.00043805,5174.026367,0.000445257,959.4637451,0.000217593,0.191956124,0.164533821,0.42895442,2355,0.724626279,0.174665618,0.042895442,0.805031447,0.232271762,0.191956124,0.164533821,0.115173675,0.071297989,0.013848242,0.007071549,13501,0.001595355
48,120,210.9094205,290.7896977,389.6013215,5976.306899,13006.40039,0.003691214,248932.0156,0.009592328,8574.333984,0.000737875,473559.25,0.107396781,0.146341463,0.7317732,0.1213592,1382,0.90015361,0.067588326,0.001213592,0.703523694,0.148335745,0.146341463,0.073170732,0.092682927,0.12195122,0.014377746,0.006109873,5598,0.000661492
572,121,109.3456149,362.9638805,410.4438521,425.1613667,15609,0.004429832,379664.7813,0.014629974,3448.17627,0.000296737,29615.14844,0.006716312,0.192634561,0.73654391,0.969697,1668,0.922594142,0.050209205,0.00969697,0.680437424,0.211630695,0.192634561,0.073654391,0.178470255,0.062322946,0.04147037,0.004926942,11245,0.001328774
138,122,96.54290257,409.0135068,387.292512,4918.913012,13085.90039,0.003713777,296896.9063,0.011440603,31767.13477,0.002733761,551.664917,0.00012511,0.244444444,0.69444444,0.345221,1613,0.762105263,0.109473684,0.003405221,0.834474886,0.223186609,0.244444444,0.069444444,0.044444444,0.058333333,0.062084718,0.000972568,10596,0.001252084
221,123,126.1368968,502.1138323,468.0355288,6603.441316,153666,0.043610388,403168.2813,0.015535657,36692.19141,0.003157593,130306.3984,0.029551714,0.14889524,0.2223895,0.791974,1639,0.805833333,0.101666667,0.079019074,0.732336957,0.205003051,0.148809524,0.220238095,0.119047619,0.107142857,0.020656138,0.015854306,5115,0.000604418
614,124,228.2797509,482.0429477,483.2251677,6454.948289,103939,0.029497873,350254.4375,0.013496678,30065.91211,0.00258736,33852.03125,0.007677179,0.1324291,0.63926941,0.9174312,1061,0.789787234,0.147234043,0.009174312,0.399082569,0.206409048,0.132420091,0.063926941,0.091324201,0.01826484,0.026966568,0.004545617,6927,0.000818534
157,125,23.40568331,91.3303093,86.85978346,2876.515215,8150.629883,0.002313148,446976.9063,0.017223775,49100.31641,0.00422539,35297.59375,0.008005013,0.2368178,0.135857461,0.37383178,2000,0.699680511,0.135782748,0.037383178,0.76119403,0.2245,0.236080178,0.135857461,0.100222717,0.10467706,0.017049122,0.00848339,9315,0.001100714
530,126,67.36563907,271.8865906,300.1997838,4555.023921,30798.30078,0.008740553,363336.5313,0.014000783,19955.17188,0.001717267,3739.322266,0.000848027,0.15625,0.53571429,0.3579952,1484,0.910766962,0.061946903,0.003579952,0.65988024,0.150943396,0.15625,0.053571429,0.080357143,0.107142857,0.030501248,0.011131049,12269,0.001449775
159,127,98.6251461,310.9143453,362.187763,6625.774105,33607.5,0.009537803,315753.0313,0.012167204,167999.7188,0.014457428,142128.5781,0.032232824,0.146341463,0.7317732,0.1213592,1382,0.90015361,0.067588326,0.001213592,0.703523694,0.148335745,0.146341463,0.073170732,0.092682927,0.12195122,0.005761198,0.006109873,6281,0.000742199
291,128,81.34050237,649.7919703,141.0087409,3768.115778,37617,0.010675699,7922.853027,0.000305299,429738.9375,0.036981727,53.34795761,1.20986E-05,0.299625468,0.6367412,0.978738,1558,0.845791246,0.051851852,0.009708738,0.673543689,0.171373556,0.299625468,0.063670412,0.138576779,0.101123596,0.009824034,0.018704478,8919,0.00105392
33,129,149.6778618,228.4901369,288.8644608,5152.458769,24073.09961,0.006831942,257745.75,0.009931956,15760.38281,0.00135628,67147.6875,0.01522818,,,,,,,,,,,,,,0.00559094,,17657,0.002086452
305,130,22.35605997,75.02470331,94.03141318,6446.597622,10013,0.002841688,459241.4375,0.017696375,35725.94141,0.003074441,7624.676758,0.001729173,0.24963855,0.3373494,0.297921,1985,0.795588235,0.126470588,0.020979021,0.597597598,0.20906801,0.240963855,0.03373494,0.156626506,0.091566265,0.046959535,0.006078439,32175,0.003801982
660,131,133.163858,204.2718819,147.9986752,5397.877384,17875.30078,0.005073008,392228.7813,0.015114115,166251.9063,0.014307018,1448.141724,0.000328419,0.152192,0.16864681,0.12158547,1691,0.897761194,0.058208955,0.121580547,0.693474962,0.248965109,0.152019002,0.168646081,0.173396675,0.071258907,0.035234692,0.019827439,6413,0.000757797
242,132,86.66978924,794.9441779,48.22139698,3428.859908,41272.19922,0.011713044,13716.7041,0.000528558,45191.29688,0.003888994,383497.6563,0.086972039,,,,,,,,,,,,,,0.052735384,,31968,0.003777522
256,133,43.22074153,102.7643378,126.7377854,2303.086935,30497.59961,0.008655214,108977.5859,0.004199334,3509.572998,0.000302021,79081.9375,0.017934705,0.175438596,0.78947368,0.714796,1563,0.840909091,0.061237374,0.007104796,0.482332155,0.145873321,0.175438596,0.078947368,0.24122807,0.065789474,0.023593241,0.013501457,22307,0.002635923
345,134,166.1263643,724.3354379,760.1867237,2975.533911,7406.25,0.002101893,79674.64844,0.003070177,26851.77734,0.002310764,19805.30078,0.004491572,0.24963855,0.3373494,0.297921,1985,0.795588235,0.126470588,0.020979021,0.597597598,0.20906801,0.240963855,0.03373494,0.156626506,0.091566265,0.023826236,0.006078439,6988,0.000825742
150,135,102.2423317,241.5508994,341.9448258,3216.25736,36927,0.010479877,258215.5625,0.009950059,140675.375,0.012105997,10946.98047,0.002482626,0.166666667,0.1143588,0.34267913,1924,0.880586081,0.059340659,0.034267913,0.748447205,0.177754678,0.166666667,0.114035088,0.076023392,0.108187135,0.00576047,0.007355581,13343,0.001576685
416,136,37.86825196,220.0047501,154.2194915,3464.831342,19331.69922,0.005486333,454499.0938,0.017513634,23226.17773,0.001998758,75544.625,0.017132491,0.244444444,0.69444444,0.345221,1613,0.762105263,0.109473684,0.003405221,0.834474886,0.223186609,0.244444444,0.069444444,0.044444444,0.058333333,0.013969429,0.000972568,13932,0.001646285
415,138,23.5687288,46.65452488,140.7957158,3069.286199,65513,0.01859258,424476.125,0.016356731,89196.875,0.00767595,20103.79883,0.004559267,0.121621622,0.91216216,0.28871391,1546,0.858705561,0.080218778,0.028871391,0.59869281,0.191461837,0.121621622,0.091216216,0.172297297,0.094594595,0.024898094,0.005181682,19143,0.002262046
609,139,66.82780297,602.766665,611.906139,801.7662544,16527.40039,0.004690474,568264.875,0.021897476,33989.00781,0.002924967,9684.143555,0.002196232,0.2152597,0.16621762,0.12534819,1953,0.761752988,0.125896414,0.012534819,0.766990291,0.197644649,0.215025907,0.160621762,0.067357513,0.101036269,0.029612656,0.005681764,8311,0.000982075
80,140,14.2387218,322.3784578,379.0426639,3464.56076,25600.40039,0.00726539,418089.9688,0.016110648,24894.6875,0.002142344,746.8674316,0.000169379,0.191956124,0.164533821,0.42895442,2355,0.724626279,0.174665618,0.042895442,0.805031447,0.232271762,0.191956124,0.164533821,0.115173675,0.071297989,0.013643096,0.007071549,10527,0.001243931
218,141,86.95418756,121.0707435,161.277087,4361.125724,29276.59961,0.008308695,391434.0625,0.015083491,109193.0859,0.009396749,54707.24219,0.012406857,0.2327128,0.8878547,0.27724665,1859,0.776569038,0.105439331,0.027724665,0.745940783,0.230231307,0.203271028,0.088785047,0.119158879,0.051401869,0.0075223,0.0070669,12521,0.001479553
727,142,103.3152332,399.8566681,384.5279711,5015.710257,17849.30078,0.005065629,124913.4609,0.004813406,20254.76953,0.00174305,0,0,0.211981567,0.17511527,0.61643836,2231,0.789915966,0.134453782,0.061643836,0.592337917,0.1945316,0.211981567,0.175115207,0.216589862,0.043778802,0.027988482,0.015364064,8355,0.000987275
412,143,165.977436,352.9511565,524.2106367,3387.721017,34217.60156,0.00971095,402463.9375,0.015508515,26685.38086,0.002296444,21124.62891,0.004790778,0.14553996,0.13286385,0.19748654,1110,0.823070252,0.082393755,0.019748654,0.519642857,0.191891892,0.145539906,0.103286385,0.122065728,0.112676056,0.0064183,0.008855862,11391,0.001346026
129,144,74.78522044,778.1717547,392.4403054,839.7507254,14645.59961,0.004156419,230125.0781,0.008867623,26019.74609,0.002239162,24710.76953,0.005604066,0.195615514,0.219224283,0.6185567,2126,0.824036803,0.083956297,0.06185567,0.635523614,0.278927563,0.195615514,0.219224283,0.146711636,0.114671164,0.032929395,0.017642247,15267,0.001804036
645,145,286.5663935,690.4092037,594.970536,462.2884037,2819.219971,0.000800094,441343.5313,0.017006699,13361.64844,0.001149854,27843.98047,0.006314635,0.25357143,0.75892857,0.9416196,1476,0.763674614,0.117110799,0.009416196,0.348968105,0.151761518,0.205357143,0.075892857,0.245535714,0.035714286,0.024883296,0.004949261,2874,0.000339608
674,146,59.39359007,264.1977787,302.1211458,1153.633575,38243.5,0.0108535,433867.9375,0.016718635,9529.817383,0.0008201,44478.97656,0.010087225,0.19789474,0.157894737,0.5,1223,0.777177583,0.124915598,0.05,0.589700997,0.248569092,0.190789474,0.157894737,0.194078947,0.0625,0.003339057,0.014871649,7442,0.000879389
784,147,192.1919415,382.6995791,363.8057877,7047.141613,0,0,0,0,0,0,0,0,0.21526316,0.13325815,0.55986219,2019,0.764089122,0.123197903,0.055986219,0.835355286,0.197622585,0.210526316,0.130325815,0.05764411,0.105263158,0.012790454,0.004144586,491,5.80194E-05
